hashedIpAddress,timestamp,durationInSec,play_duration,clean_path,source,target,links_coords,normalized_links_coords
6e259c8f22dc676c,1311650904,165,165,"['Asteroid', 'Venus']",Asteroid,Viking,"[[(951, 3077)]]","[[(0.5031746031746032, 0.9415544675642595)]]"
4e049649667b322c,1311651937,1828,28,"['Pyramid', 'Kazakhstan']",Pyramid,Bean,"[[(307, 1582)]]","[[(0.16243386243386243, 0.7297047970479705)]]"
6e259c8f22dc676c,1311652838,1899,99,"['Brain', 'Mammal']",Brain,Telephone,"[[(217, 829)]]","[[(0.11481481481481481, 0.22112563350226727)]]"
7bb5d3bb2871b454,1311682950,34,34,"['Pyramid', 'Mexico', 'Tijuana']",Pyramid,Bean,"[[(1614, 664)], [(59, 2394), (56, 5647)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.031216931216931216, 0.3855693348365276), (0.02962962962962963, 0.909486229666613)]]"
5fe044370a840b53,1311697426,2132,332,"['Pyramid', 'Earth', 'Life', 'Organism', 'Protein', 'Wheat', 'Rice', 'Bird', 'Plant', 'Soybean']",Pyramid,Bean,"[[(1574, 119)], [(497, 94), (1329, 2213)], [(203, 75), (345, 119), (60, 330)], [(1089, 1366), (940, 1452), (481, 1913), (190, 1984), (1788, 2209)], [(708, 3164)], [(1114, 75)], [(1140, 2288)], [(139, 145)], [(1399, 1037)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.26296296296296295, 0.01733997417450655), (0.7031746031746032, 0.4082272643423723)], [(0.10740740740740741, 0.05601194921583271), (0.18253968253968253, 0.0888722927557879), (0.031746031746031744, 0.24645257654966393)], [(0.5761904761904761, 0.33870567815521946), (0.4973544973544973, 0.3600297545251674), (0.2544973544973545, 0.4743367220431441), (0.10052910052910052, 0.49194148276717087), (0.946031746031746, 0.5477312174559881)], [(0.3746031746031746, 0.8239583333333333)], [(0.5894179894179894, 0.023629489603024575)], [(0.6031746031746031, 0.7375886524822695)], [(0.07354497354497354, 0.050382209867963865)], [(0.7402116402116402, 0.40730557737627654)]]"
148a161d39c56968,1311707735,1867,67,"['Brain', 'Computer_science', 'Computer_programming', 'Algorithm']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(1403, 94), (19, 1809), (19, 3077), (883, 3121)], [(253, 94)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.7423280423280423, 0.028878648233486945), (0.010052910052910053, 0.5557603686635945), (0.010052910052910053, 0.9453149001536099), (0.4671957671957672, 0.9588325652841782)], [(0.13386243386243385, 0.06200527704485488)]]"
7ebfe086012287ef,1311781865,429,429,"['Pyramid', 'Earth', 'Biosphere', 'Plant']",Pyramid,Bean,"[[(1574, 119)], [(1088, 2377), (315, 2441), (396, 4679)], [(1320, 875)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.5756613756613757, 0.43847998524257514), (0.16666666666666666, 0.450285925106069), (0.20952380952380953, 0.8631248847076185)], [(0.6984126984126984, 0.8680555555555556)]]"
59fb23c30c989931,1311814829,169,169,"['Asteroid', '4_Vesta', 'Solar_System', 'Mars', 'Soviet_Union']",Asteroid,Viking,"[[(1757, 435), (407, 344), (1583, 393), (273, 1234), (44, 2497), (486, 2839)], [(1031, 488), (1077, 761), (1130, 1483)], [(482, 202), (1630, 2389), (19, 2116), (1114, 2628)], [(827, 2862)]]","[[(0.9296296296296296, 0.13310893512851898), (0.21534391534391534, 0.10526315789473684), (0.8375661375661375, 0.12025703794369645), (0.14444444444444443, 0.37760097919216645), (0.02328042328042328, 0.7640758873929009), (0.2571428571428571, 0.8687270501835985)], [(0.5455026455026455, 0.23127962085308057), (0.5698412698412698, 0.36066350710900474), (0.5978835978835979, 0.7028436018957346)], [(0.25502645502645505, 0.03537653239929948), (0.8624338624338624, 0.4183887915936953), (0.010052910052910053, 0.37057793345008755), (0.5894179894179894, 0.4602451838879159)], [(0.43756613756613755, 0.6224445411048282)]]"
671f830328741a5f,1311817971,1892,92,"['Theatre', 'Opera', 'Richard_Wagner', 'Russia', 'Europe', 'Africa']",Theatre,Zebra,"[[(702, 113), (38, 898)], [(563, 236), (995, 313), (1337, 1659), (1755, 1954), (964, 2960)], [(856, 872)], [(267, 344), (306, 3111)], [(19, 138), (535, 582), (1256, 852), (525, 928)]]","[[(0.37142857142857144, 0.04771959459459459), (0.020105820105820106, 0.37922297297297297)], [(0.29788359788359786, 0.06236786469344609), (0.5264550264550265, 0.08271670190274842), (0.7074074074074074, 0.4384249471458774), (0.9285714285714286, 0.516384778012685), (0.5100529100529101, 0.7822410147991543)], [(0.45291005291005293, 0.19626378573036238)], [(0.14126984126984127, 0.04979012881748444), (0.1619047619047619, 0.4502822405557968)], [(0.010052910052910053, 0.02365038560411311), (0.2830687830687831, 0.09974293059125965), (0.6645502645502646, 0.14601542416452443), (0.2777777777777778, 0.15904027420736933)]]"
4b752e2d05a35898,1311831496,51,51,"['Asteroid', 'Gas_giant', 'Red_dwarf']",Asteroid,Viking,"[[(150, 2693)], [(19, 955)]]","[[(0.07936507936507936, 0.8240514075887393)], [(0.010052910052910053, 0.8984007525870179)]]"
4b752e2d05a35898,1311831623,115,115,"['Brain', 'Computer_science', 'Internet', 'North_America']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(546, 1449), (122, 3496)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.28888888888888886, 0.3807146610614819), (0.06455026455026455, 0.9185496584340515)]]"
498f8beb12224a11,1311832916,71,71,"['Brain', 'Computer_science']",Brain,Telephone,"[[(583, 2880), (19, 3409)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)]]"
4b752e2d05a35898,1311833510,1799,0,['Theatre'],Theatre,Zebra,[],[]
7c246fe8433f43b2,1311853175,89,89,"['Asteroid', 'Earth']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)]]"
7c246fe8433f43b2,1311855612,1841,1841,"['Brain', 'Computer_science', 'Science', 'Technology', 'Engineering', 'Mathematics']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(788, 360)], [(19, 1889), (233, 2120)], [(38, 181), (73, 889)], [(260, 272)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.41693121693121693, 0.11059907834101383)], [(0.010052910052910053, 0.6642053445850914), (0.12328042328042328, 0.7454289732770746)], [(0.020105820105820106, 0.0482409381663113), (0.038624338624338624, 0.23694029850746268)], [(0.13756613756613756, 0.13274768179599805)]]"
56e2484d63999edb,1311875244,79,79,"['Brain', 'Sleep']",Brain,Telephone,"[[(318, 332)]]","[[(0.16825396825396827, 0.08855694851960523)]]"
56e2484d63999edb,1311875625,92,92,"['Asteroid', 'Dinosaur', 'Mammal']",Asteroid,Viking,"[[(1611, 2925)], [(943, 891)]]","[[(0.8523809523809524, 0.8950428396572827)], [(0.49894179894179896, 0.13747878413825027)]]"
172957824284017d,1311894794,99,99,"['Pyramid', 'Earth', 'Plant', 'Soybean']",Pyramid,Bean,"[[(1574, 119)], [(1533, 2485)], [(1399, 1037)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.8111111111111111, 0.458402508762221)], [(0.7402116402116402, 0.40730557737627654)]]"
69fa8028462a3a29,1311897937,160,160,"['Pyramid', 'Mexico', 'Spain', 'Spanish_language']",Pyramid,Bean,"[[(1614, 664)], [(1751, 534), (1109, 331), (349, 411), (1544, 6030)], [(1665, 278), (1711, 467), (247, 75), (1129, 1621), (834, 1666), (1545, 7268), (1593, 7268), (26, 7194)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.9264550264550264, 0.0860041874698019), (0.5867724867724867, 0.05330971170880979), (0.18465608465608466, 0.06619423417619584), (0.816931216931217, 0.9711708809792237)], [(0.8809523809523809, 0.030892321369041003), (0.9052910052910053, 0.05189465496166241), (0.1306878306878307, 0.00833425936215135), (0.5973544973544973, 0.1801311256806312), (0.44126984126984126, 0.18513168129792199), (0.8174603174603174, 0.8076452939215468), (0.8428571428571429, 0.8076452939215468), (0.013756613756613757, 0.7994221580175576)]]"
1dc2fda96a0f7100,1311909481,2209,409,"['Brain', 'Cerebellum', 'Language', 'Sound', 'Wave', 'Electric_field', 'Electric_charge', 'Benjamin_Franklin', 'Philadelphia', 'World_War_II', 'Jet_engine']",Brain,Telephone,"[[(1547, 1354), (1332, 1160), (928, 2317)], [(541, 196)], [(213, 119)], [(484, 100), (766, 179), (555, 588)], [(1215, 775)], [(1761, 167), (229, 75)], [(388, 545)], [(1725, 534), (569, 177), (991, 4612)], [(73, 1930)], [(1320, 10849)]]","[[(0.8185185185185185, 0.3611629767938117), (0.7047619047619048, 0.3094158442251267), (0.491005291005291, 0.618031475060016)], [(0.28624338624338624, 0.05182443151771549)], [(0.1126984126984127, 0.06807780320366133)], [(0.2560846560846561, 0.0612369871402327), (0.4052910052910053, 0.10961420698101654), (0.29365079365079366, 0.36007348438456827)], [(0.6428571428571429, 0.36350844277673544)], [(0.9317460317460318, 0.07643020594965676), (0.12116402116402117, 0.034324942791762014)], [(0.2052910052910053, 0.3317102860620816)], [(0.9126984126984127, 0.09901724457630262), (0.3010582010582011, 0.03282032264045986), (0.5243386243386243, 0.8551826441683664)], [(0.038624338624338624, 0.33002735978112174)], [(0.6984126984126984, 0.8406819062378923)]]"
6fdcf236483e132f,1311958633,62,62,"['Pyramid', 'Mexico']",Pyramid,Bean,"[[(1614, 664)]]","[[(0.8539682539682539, 0.3062730627306273)]]"
6fdcf236483e132f,1311960525,1830,30,"['Theatre', 'Actor']",Theatre,Zebra,"[[(440, 319)]]","[[(0.2328042328042328, 0.13471283783783783)]]"
63d03ff90e35ac44,1311974934,34,34,"['Theatre', 'United_States']",Theatre,Zebra,"[[(66, 1890), (111, 2092), (156, 2174), (155, 2194)]]","[[(0.03492063492063492, 0.7981418918918919), (0.05873015873015873, 0.8834459459459459), (0.08253968253968254, 0.9180743243243243), (0.082010582010582, 0.9265202702702703)]]"
483267e360e9fafd,1311988498,1817,17,['Pyramid'],Pyramid,Bean,[],[]
1c19301855e51d77,1311999725,51,51,"['Brain', 'Philosophy_of_mind']",Brain,Telephone,"[[(205, 642), (918, 642)]]","[[(0.10846560846560846, 0.1712456655108029), (0.4857142857142857, 0.1712456655108029)]]"
73f89c5b2ed26318,1312031509,11,11,['Asteroid'],Asteroid,Viking,[],[]
6e4f85711c2316f7,1312036328,1421,1421,['Brain'],Brain,Telephone,[],[]
6e4f85711c2316f7,1312038674,316,316,"['Brain', 'Emotion', 'Mind', 'Aristotle', 'Physics', 'Superconductivity', 'Electrical_resistance', 'Volt', 'Energy', 'Property', 'Economics', 'War', 'Religion', 'Mysticism']",Brain,Telephone,"[[(951, 243)], [(355, 75)], [(490, 100), (439, 1456)], [(1159, 75), (1408, 183), (424, 1323)], [(140, 319), (1564, 1684)], [(745, 75)], [(354, 243)], [(1326, 139)], [(753, 322)], [(251, 173)], [(244, 227)], [(882, 119), (1542, 1406)], [(1306, 75), (19, 3217), (19, 3262), (226, 3792)]]","[[(0.5031746031746032, 0.06481728460922913)], [(0.18783068783068782, 0.030012004801920768)], [(0.25925925925925924, 0.045871559633027525), (0.23227513227513227, 0.6678899082568808)], [(0.6132275132275132, 0.017201834862385322), (0.744973544973545, 0.041972477064220186), (0.22433862433862434, 0.30344036697247706)], [(0.07407407407407407, 0.07899950470529965), (0.8275132275132275, 0.4170381376919267)], [(0.3941798941798942, 0.030775543701272057)], [(0.1873015873015873, 0.11626794258373206)], [(0.7015873015873015, 0.13941825476429287)], [(0.3984126984126984, 0.05239179954441914)], [(0.1328042328042328, 0.042684431285467554)], [(0.1291005291005291, 0.0469493278179938)], [(0.4666666666666667, 0.03020304568527919), (0.8158730158730159, 0.3568527918781726)], [(0.691005291005291, 0.016895697229105656), (0.010052910052910053, 0.7247127731471052), (0.010052910052910053, 0.7348501914845686), (0.11957671957671957, 0.8542464519035818)]]"
4f8c9b66686fe6c0,1312075217,1884,84,"['Asteroid', 'Solar_System', 'Roman_mythology', 'Religion']",Asteroid,Viking,"[[(1079, 75)], [(948, 221)], [(89, 362)]]","[[(0.5708994708994709, 0.022949816401468787)], [(0.5015873015873016, 0.03870402802101576)], [(0.04708994708994709, 0.17607003891050585)]]"
03e17c775b3f6c89,1312077013,1808,8,['Batman'],Batman,Peanut,[],[]
6191b28c6632b813,1312077124,1417,1417,"['Brain', 'Algorithm', 'Alan_Turing', 'Boston%2C_Massachusetts', 'United_States', 'Internet']",Brain,Telephone,"[[(71, 3435)], [(1345, 100), (1793, 3900), (19, 4157)], [], [], [(1357, 4847)]]","[[(0.03756613756613757, 0.9162443318218192)], [(0.7116402116402116, 0.02069108214359611), (0.9486772486772487, 0.8069522036002483), (0.010052910052910053, 0.8601282847092903)], [], [], [(0.717989417989418, 0.6071652261054742)]]"
6191b28c6632b813,1312077550,236,236,"['Pyramid', 'Ancient_Egypt', 'Cereal', 'Protein', 'Nitrogen', 'Nitrification', 'Nitrogen_cycle', 'Plant']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(267, 363), (1281, 1319)], [(547, 1093)], [(1044, 3066)], [(569, 479)], [(957, 75), (1183, 196)], [(1518, 135), (154, 1512)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.14126984126984127, 0.09372579395817196), (0.6777777777777778, 0.34056287115930806)], [(0.2894179894179894, 0.7697183098591549)], [(0.5523809523809524, 0.7984375)], [(0.3010582010582011, 0.16511547742157875)], [(0.5018353434714211, 0.18427518427518427), (0.6203460933403251, 0.48157248157248156)], [(0.8031746031746032, 0.08432229856339787), (0.08148148148148149, 0.9444097439100562)]]"
04179eec61b79917,1312079629,2013,213,"['Asteroid', 'Earth', 'German_language', 'Language', 'Human', 'Mythology', 'Norse_mythology']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)], [(921, 427)], [(506, 75), (347, 1547)], [(19, 119)], [(1074, 202), (1527, 3681)], [(1658, 75)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)], [(0.4873015873015873, 0.07876775502674783)], [(0.2677248677248677, 0.00895094880057286), (0.1835978835978836, 0.1846282372598162)], [(0.010052910052910053, 0.06807780320366133)], [(0.5682539682539682, 0.0339724184325597), (0.807936507936508, 0.6190716448032291)], [(0.8772486772486773, 0.03159224936815501)]]"
1063d3ee25e3a323,1312082674,1850,50,"['Pyramid', 'Kazakhstan', 'Communism']",Pyramid,Bean,"[[(307, 1582)], [(988, 582), (1395, 709)]]","[[(0.16243386243386243, 0.7297047970479705)], [(0.5227513227513227, 0.1893298633702017), (0.7380952380952381, 0.23064411190631098)]]"
70c1737f7aa4af75,1312083161,1806,6,['Pyramid'],Pyramid,Bean,[],[]
0bee579c0350aea8,1312086899,119,119,"['Brain', 'Computer_science', 'Internet', 'Microsoft', 'Microsoft_Windows']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)], [(555, 1694)], [(1715, 472), (702, 94)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)], [(0.29365079365079366, 0.44508670520231214)], [(0.9074074074074074, 0.18209876543209877), (0.37142857142857144, 0.036265432098765434)]]"
327904f100d578bb,1312089694,1821,21,"['Theatre', 'India']",Theatre,Zebra,"[[(269, 2214), (224, 2255)]]","[[(0.14232804232804233, 0.9349662162162162), (0.11851851851851852, 0.9522804054054054)]]"
2383300c00a021e0,1312095290,75,75,"['Asteroid', 'Jupiter']",Asteroid,Viking,"[[(176, 176), (1424, 176)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)]]"
7185b78d261d2c7e,1312099256,1939,139,"['Theatre', 'India', 'Africa', 'Herbivore', 'Elephant']",Theatre,Zebra,"[[(269, 2214), (224, 2255)], [(612, 1250)], [(1255, 659)], [(412, 265)]]","[[(0.14232804232804233, 0.9349662162162162), (0.11851851851851852, 0.9522804054054054)], [(0.3238095238095238, 0.3247596778383996)], [(0.6640211640211641, 0.09386127332288847)], [(0.21604614577871, 0.6973684210526315)]]"
14f1cbbd594e5475,1312123125,216,216,"['Theatre', 'Brazil', 'Africa', 'Camel', 'Desert']",Theatre,Zebra,"[[(330, 1785)], [(1052, 210), (63, 2654)], [(1508, 659), (891, 1338)], [(1043, 75)]]","[[(0.1746031746031746, 0.7538006756756757)], [(0.5566137566137566, 0.03805037144410219), (0.03333333333333333, 0.48088421815546295)], [(0.7978835978835979, 0.09386127332288847), (0.4714285714285714, 0.19057114371172199)], [(0.5518518518518518, 0.03489995346672871)]]"
1afae2e45b19c785,1312134147,134,134,"['Pyramid', 'Earth', 'Life', 'Plant', 'Soybean', 'Canola']",Pyramid,Bean,"[[(1574, 119)], [(497, 94), (1329, 2213)], [(721, 75)], [(1399, 1037)], [(1062, 3770)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.26296296296296295, 0.01733997417450655), (0.7031746031746032, 0.4082272643423723)], [(0.3814814814814815, 0.05601194921583271)], [(0.7402116402116402, 0.40730557737627654)], [(0.5619047619047619, 0.7580937060124673)]]"
65c95b3560e65232,1312140362,7,7,['Pyramid'],Pyramid,Bean,[],[]
4494f58c3317803d,1312145250,131,131,"['Pyramid', 'Sun', 'Photosynthesis', 'Plant', 'Soybean']",Pyramid,Bean,"[[(809, 348)], [(276, 94), (1103, 390)], [(535, 94), (684, 1041)], [(1399, 1037)]]","[[(0.42804232804232806, 0.16051660516605165)], [(0.14603174603174604, 0.02058694699956198), (0.5835978835978836, 0.08541392904073587)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.7402116402116402, 0.40730557737627654)]]"
20bd97ca485d30ca,1312145822,1869,69,"['Theatre', 'France', 'Country', 'Australia', 'England']",Theatre,Zebra,"[[(1152, 1009), (126, 2133)], [(688, 75)], [(695, 673)], [(1508, 382)]]","[[(0.6095238095238096, 0.42609797297297297), (0.06666666666666667, 0.9007601351351351)], [(0.364021164021164, 0.010993843447669306)], [(0.36444677503932876, 0.8147699757869249)], [(0.7978835978835979, 0.10315960032406157)]]"
31919434521e1aed,1312146209,122,122,"['Brain', 'Computer_science', 'Computer_programming']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(1403, 94), (19, 1809), (19, 3077), (883, 3121)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.7423280423280423, 0.028878648233486945), (0.010052910052910053, 0.5557603686635945), (0.010052910052910053, 0.9453149001536099), (0.4671957671957672, 0.9588325652841782)]]"
15e5cc987d4a9232,1312147662,73,73,['Asteroid'],Asteroid,Viking,[],[]
15e5cc987d4a9232,1312147866,194,194,"['Pyramid', 'Ancient_Egypt', 'Agriculture', 'Soybean', 'Tofu', 'Peanut', 'Protein', 'Wheat']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(231, 402)], [(1329, 1922)], [(1056, 430), (822, 519), (1255, 981), (128, 1089), (704, 1115), (585, 2345), (124, 3287)], [(304, 2381)], [(543, 2467), (181, 2584)], [(708, 3164)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.12222222222222222, 0.10379550735863671)], [(0.7031746031746032, 0.5053904811990534)], [(0.5587301587301587, 0.0864669213754273), (0.43492063492063493, 0.10436356324150413), (0.6640211640211641, 0.19726523225417253), (0.06772486772486773, 0.21898250552986126), (0.3724867724867725, 0.22421073798511965), (0.30952380952380953, 0.4715463502915745), (0.0656084656084656, 0.6609692338628594)], [(0.16084656084656085, 0.5765133171912833)], [(0.2873015873015873, 0.8215118215118216), (0.09576719576719576, 0.8604728604728604)], [(0.3746031746031746, 0.8239583333333333)]]"
2e0ceb880c556774,1312165819,181,181,"['Pyramid', 'Mesopotamia', 'Barley', 'Binomial_nomenclature', 'Plant', 'Soybean', 'Nitrogen_fixation']",Pyramid,Bean,"[[(44, 577)], [(1409, 1852)], [(1712, 447)], [(1242, 558), (1343, 831)], [(1399, 1037)], [(557, 769)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.7455026455026456, 0.42722029988465976)], [(0.9058201058201059, 0.2827324478178368)], [(0.6571428571428571, 0.4793814432989691), (0.7105820105820105, 0.7139175257731959)], [(0.7402116402116402, 0.40730557737627654)], [(0.2947089947089947, 0.15463502915745023)]]"
1f270b8c2764953d,1312166421,57,57,"['Brain', 'Eye', 'Vertebrate']",Brain,Telephone,"[[(624, 759)], [(298, 173)]]","[[(0.33015873015873015, 0.20245398773006135)], [(0.15767195767195769, 0.04493506493506493)]]"
1f270b8c2764953d,1312168269,1846,46,"['Asteroid', 'Earth', 'Ice_age', 'Greenland', 'Sweden']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)], [(1325, 202)], [(538, 94)], [(887, 332), (266, 794)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)], [(0.701058201058201, 0.03726249769415237)], [(0.28465608465608466, 0.03540489642184558)], [(0.4693121693121693, 0.16616616616616617), (0.14074074074074075, 0.3973973973973974)]]"
2b8954bd1a5c9d77,1312170363,1805,5,['Pyramid'],Pyramid,Bean,[],[]
27e0e98b02625a27,1312204455,6,6,['Theatre'],Theatre,Zebra,[],[]
12dbf0ea11d4e8b1,1312205463,111,111,['Theatre'],Theatre,Zebra,[],[]
0dc7e0bd0ebc093e,1312210688,138,138,"['Asteroid', 'Jupiter', 'Mercury_%28planet%29', 'Mythology', 'Norse_mythology', 'Celtic_mythology', 'Iron_Age', 'Scotland']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [], [], [(1658, 75)], [(1038, 1509)], [(501, 75), (647, 75)], [(1421, 886)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [], [], [(0.8772486772486773, 0.03159224936815501)], [(0.5492063492063493, 0.45451807228915664)], [(0.2650793650793651, 0.046963055729492796), (0.3423280423280423, 0.046963055729492796)], [(0.7518518518518519, 0.5668586052463211)]]"
749bcb405a8eb0f7,1312214205,83,83,"['Pyramid', 'Mesopotamia', 'Irrigation']",Pyramid,Bean,"[[(44, 577)], [(850, 796), (1725, 1833)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.4497354497354497, 0.18362168396770473), (0.9126984126984127, 0.4228373702422145)]]"
749bcb405a8eb0f7,1312214618,113,113,"['Brain', 'Computer_science']",Brain,Telephone,"[[(583, 2880), (19, 3409)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)]]"
3821e119196062e6,1312217213,11,11,['Brain'],Brain,Telephone,[],[]
3821e119196062e6,1312217471,182,182,"['Pyramid', 'Great_Pyramid_of_Giza', 'Egypt', 'Literature', 'Mythology', 'Greek_mythology', 'Italy', 'Agriculture', 'Soybean']",Pyramid,Bean,"[[(201, 138), (296, 284), (466, 1091)], [(1721, 299), (1750, 367), (682, 198)], [(19, 4198)], [(971, 94), (1474, 875)], [(888, 249), (19, 1437)], [(1400, 2033), (1404, 4662)], [(1164, 3648)], [(1329, 1922)]]","[[(0.10634920634920635, 0.06365313653136531), (0.15661375661375662, 0.13099630996309963), (0.24656084656084656, 0.5032287822878229)], [(0.9105820105820106, 0.12932525951557095), (0.9259259259259259, 0.15873702422145328), (0.36084656084656086, 0.08564013840830449)], [(0.010052910052910053, 0.8671762032637885)], [(0.5137566137566137, 0.05487448920023351), (0.7798941798941799, 0.5107997664915354)], [(0.46984126984126984, 0.10488626790227464), (0.010052910052910053, 0.6053074978938501)], [(0.7407407407407407, 0.3941450174486235), (0.7428571428571429, 0.9038386971694455)], [(0.6158730158730159, 0.7776593476870604)], [(0.7031746031746032, 0.5053904811990534)]]"
27e0e98b02625a27,1312220199,1916,116,"['Asteroid', 'Jupiter', 'Ancient_Rome', 'Western_Roman_Empire', 'Europe']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [(1138, 538)], [(44, 113), (1712, 516), (113, 1057)], [(1135, 2934)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [(0.6021164021164022, 0.13373104648272433)], [(0.02328042328042328, 0.012663902275019612), (0.9058201058201059, 0.05782808472486832), (0.059788359788359786, 0.11845791774067017)], [(0.6005291005291006, 0.6414516834280717)]]"
1e51a93049cee396,1312242841,1960,160,"['Pyramid', 'Ancient_Egypt', 'Irrigation', 'Soil', 'Life', 'Plant', 'Coffee', 'Brazil']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(816, 202), (684, 2532)], [(1437, 1539)], [(324, 119)], [(721, 75)], [(616, 1037)], [(110, 730), (1757, 2109), (19, 1358)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.43174603174603177, 0.052155951458817455), (0.3619047619047619, 0.6537567776917118)], [(0.7603174603174603, 0.6016419077404223)], [(0.17142857142857143, 0.043605716379626236)], [(0.3814814814814815, 0.05601194921583271)], [(0.32592592592592595, 0.40730557737627654)], [(0.0582010582010582, 0.2628736046092906), (0.9296296296296296, 0.7594526467410875), (0.010052910052910053, 0.4890169247389269)]]"
4010f3b81a287f5e,1312244354,763,763,"['Brain', 'Computer_science', 'Society', 'Technology', 'Radio']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(860, 360)], [(397, 1007)], [(1153, 825)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.455026455026455, 0.11059907834101383)], [(0.21005291005291005, 0.7111581920903954)], [(0.6100529100529101, 0.21988272921108742)]]"
5320199b04340ab2,1312257997,411,411,"['Theatre', 'Brazil', 'Africa', 'Kenya', 'Elephant', 'Sub-Saharan_Africa', 'Africa', 'Desert']",Theatre,Zebra,"[[(330, 1785)], [(1052, 210), (63, 2654)], [(1764, 2477), (19, 2867), (1387, 3276), (994, 3522), (49, 5184)], [(956, 1783)], [(1224, 821)], [(800, 1705)], [(597, 615)]]","[[(0.1746031746031746, 0.7538006756756757)], [(0.5566137566137566, 0.03805037144410219), (0.03333333333333333, 0.48088421815546295)], [(0.9333333333333333, 0.352798746617291), (0.010052910052910053, 0.40834638940321893), (0.7338624338624339, 0.4666001994017946), (0.5259259259259259, 0.5016379433129183), (0.025925925925925925, 0.7383563594929498)], [(0.5058201058201058, 0.46084259498578445)], [(0.6476190476190476, 0.1292302849047694)], [(0.42328042328042326, 0.8220829315332691)], [(0.31587301587301586, 0.08759435977780942)]]"
5ade3c477eb6ac9c,1312276018,233,233,"['Theatre', 'Dance', 'Animal', 'Mammal', 'Scientific_classification']",Theatre,Zebra,"[[(780, 192)], [(650, 100)], [(1664, 424), (654, 1350), (829, 1955)], [(1682, 298), (665, 113)]]","[[(0.4126984126984127, 0.08108108108108109)], [(0.3439153439153439, 0.03935458480913026)], [(0.8804232804232804, 0.17186866639643292), (0.346031746031746, 0.5472233481961897), (0.43862433862433864, 0.7924604783137413)], [(0.8899470899470899, 0.06834862385321101), (0.35185185185185186, 0.025917431192660552)]]"
770ffd5d299f18f0,1312276349,191,191,"['Pyramid', 'Earth', 'Plant', 'Soybean']",Pyramid,Bean,"[[(1574, 119)], [(1533, 2485)], [(1399, 1037)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.8111111111111111, 0.458402508762221)], [(0.7402116402116402, 0.40730557737627654)]]"
